年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,專案管理師(含經營管理顧問),郵政業,— ,— ,— ,— 
2019,稽核人員,郵政業,— ,— ,— ,— 
2019,人力資源管理師,郵政業,— ,— ,— ,— 
2019,廣告及行銷專業人員(含企劃),郵政業,— ,— ,— ,— 
2019,公關專業人員,郵政業,— ,— ,— ,— 
2019,資訊系統分析及設計師,郵政業,… ,… ,… ,… 
2019,軟體開發及程式設計師,郵政業,— ,— ,— ,— 
2019,資料庫及網路專業人員,郵政業,— ,— ,— ,— 
2019,律師及相關專業人員,郵政業,— ,— ,— ,— 
2019,技術員及助理專業人員,郵政業,54,72864,72304,560
2019,營建工程技術員(含建築、土木、景觀、測量、水利),郵政業,… ,… ,… ,… 
2019,電機技術員,郵政業,… ,… ,… ,… 
2019,電子技術員,郵政業,— ,— ,— ,— 
2019,航空機械技術員,郵政業,— ,— ,— ,— 
2019,冷凍空調技術員,郵政業,— ,— ,— ,— 
2019,機械技術員(含造船、輪機、鑄造),郵政業,… ,… ,… ,… 
2019,化工技術員,郵政業,— ,— ,— ,— 
2019,品管技術員,郵政業,— ,— ,— ,— 
2019,環境工程技術員,郵政業,— ,— ,— ,— 
2019,焚化爐、水處理及氣(液)體設備操作員,郵政業,— ,— ,— ,— 
2019,船舶監管人員(含引水人員),郵政業,— ,— ,— ,— 
2019,航空駕駛員,郵政業,— ,— ,— ,— 
2019,飛航管制員,郵政業,— ,— ,— ,— 
2019,勞安及衛生技術員,郵政業,— ,— ,— ,— 
2019,會計人員,郵政業,— ,— ,— ,— 
2019,統計及精算助理專業人員,郵政業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),郵政業,— ,— ,— ,— 
2019,採購員,郵政業,… ,… ,… ,… 
2019,報關員(含報驗、船務人員),郵政業,— ,— ,— ,— 
2019,會議及活動規劃人員,郵政業,— ,— ,— ,— 
2019,不動產經紀人,郵政業,— ,— ,— ,— 
2019,專業秘書,郵政業,… ,… ,… ,… 
2019,法務人員,郵政業,— ,— ,— ,— 
2019,資訊管理及維護技術員,郵政業,— ,— ,— ,— 
2019,電信技術員,郵政業,— ,— ,— ,— 
2019,事務支援人員,郵政業,17594,50252,49431,821
2019,總務,郵政業,… ,… ,… ,… 
2019,一般辦公室事務人員(含文書),郵政業,… ,… ,… ,… 
2019,資料輸入人員,郵政業,— ,— ,— ,— 
2019,銀行、郵局櫃台事務人員,郵政業,… ,… ,… ,… 
2019,收帳、收費人員(含帳款催收),郵政業,— ,— ,— ,— 
2019,旅遊諮詢人員(含旅行社事務人員),郵政業,— ,— ,— ,— 
2019,接待員及服務台事務人員,郵政業,— ,— ,— ,— 
2019,總機人員,郵政業,— ,— ,— ,— 
2019,電話及網路客服人員,郵政業,— ,— ,— ,— 
2019,會計助理、簿記、出納,郵政業,… ,… ,… ,… 
2019,統計、財務、證券及保險事務人員,郵政業,— ,— ,— ,— 
2019,存貨事務人員,郵政業,— ,— ,— ,— 
2019,生產及物料規劃事務人員,郵政業,— ,— ,— ,— 
2019,運輸事務人員(含稽查、調度、管理、航務),郵政業,… ,… ,… ,… 
2019,人事事務人員,郵政業,… ,… ,… ,… 
2019,郵件處理及投遞人員,郵政業,… ,… ,… ,… 
2019,服務及銷售工作人員,郵政業,… ,… ,… ,… 
2019,隨車、船、飛機服務人員(含空服員),郵政業,— ,— ,— ,— 
2019,廚師,郵政業,— ,— ,— ,— 
2019,按摩師,郵政業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),郵政業,— ,— ,— ,— 
2019,收銀員及售票員,郵政業,— ,— ,— ,— 
2019,加油站服務員,郵政業,— ,— ,— ,— 
2019,消防人員,郵政業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,郵政業,… ,… ,… ,… 
2019,技藝、機械設備操作及組裝人員,郵政業,2321,49564,48539,1025
2019,營建木作人員,郵政業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),郵政業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),郵政業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),郵政業,— ,— ,— ,— 
2019,板金人員,郵政業,— ,— ,— ,— 
2019,金屬工具機設定及操作人員,郵政業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),郵政業,… ,… ,… ,… 
2019,航空器維修人員,郵政業,— ,— ,— ,— 
2019,產業用機器維修人員,郵政業,— ,— ,— ,— 
2019,印刷人員,郵政業,— ,— ,— ,— 
2019,裝訂及有關工作人員,郵政業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),郵政業,— ,— ,— ,— 
2019,電力機械裝修人員,郵政業,… ,… ,… ,… 
2019,電力線路裝修人員,郵政業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),郵政業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,郵政業,… ,… ,… ,… 
2019,潛水人員,郵政業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),郵政業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,郵政業,— ,— ,— ,— 
2019,軌道車輛駕駛人員,郵政業,— ,— ,— ,— 
2019,軌道制動器、號誌及轉轍器操作員,郵政業,— ,— ,— ,— 
2019,機車送件駕駛人員,郵政業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,郵政業,… ,… ,… ,… 
2019,大客、貨車駕駛人員,郵政業,… ,… ,… ,… 
2019,推土、吊車、起重機等移運設備操作人員,郵政業,— ,— ,— ,— 
2019,船舶艙面水手及有關工作人員,郵政業,— ,— ,— ,— 
2019,基層技術工及勞力工,郵政業,… ,… ,… ,… 
2019,清潔及家事工作人員(含建築清潔工),郵政業,— ,— ,— ,— 
2019,勞力工,郵政業,… ,… ,… ,… 
2019,理貨員,郵政業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),郵政業,— ,— ,— ,— 
2019,收票員、引座員,郵政業,— ,— ,— ,— 
2019,停車場管理工,郵政業,— ,— ,— ,— 
2019,主管及監督人員,快遞業,1206,82870,76609,6261
2019,高階主管(總經理及總執行長),快遞業,34,261996,261886,110
2019,中階主管(經理),快遞業,307,124321,118616,5705
2019,監督人員(含現場及辦公室主任、科/股長),快遞業,865,61117,54417,6700
2019,專業人員,快遞業,309,84337,83894,443
2019,品管工程師,快遞業,— ,— ,— ,— 
2019,土木及水利工程師,快遞業,— ,— ,— ,— 
2019,環境工程師,快遞業,— ,— ,— ,— 
2019,航空機械工程師,快遞業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),快遞業,— ,— ,— ,— 
2019,化工工程師,快遞業,— ,— ,— ,— 
2019,電機工程師,快遞業,— ,— ,— ,— 
2019,電子工程師,快遞業,— ,— ,— ,— 
2019,電信工程師,快遞業,— ,— ,— ,— 
2019,建築工程師(含建築師),快遞業,— ,— ,— ,— 
2019,護理人員,快遞業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),快遞業,… ,… ,… ,… 
2019,會(審)計師(含會計稽核),快遞業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,快遞業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),快遞業,— ,— ,— ,— 
2019,稽核人員,快遞業,— ,— ,— ,— 
2019,人力資源管理師,快遞業,… ,… ,… ,… 
2019,廣告及行銷專業人員(含企劃),快遞業,14,69773,69109,664
2019,公關專業人員,快遞業,— ,— ,— ,— 
2019,資訊系統分析及設計師,快遞業,130,95689,94707,982
2019,軟體開發及程式設計師,快遞業,— ,— ,— ,— 
2019,資料庫及網路專業人員,快遞業,141,71516,71516,— 
2019,律師及相關專業人員,快遞業,— ,— ,— ,— 
2019,技術員及助理專業人員,快遞業,1393,65179,59955,5224
2019,營建工程技術員(含建築、土木、景觀、測量、水利),快遞業,— ,— ,— ,— 
2019,電機技術員,快遞業,— ,— ,— ,— 
2019,電子技術員,快遞業,— ,— ,— ,— 
2019,航空機械技術員,快遞業,… ,… ,… ,… 
2019,冷凍空調技術員,快遞業,— ,— ,— ,— 
2019,機械技術員(含造船、輪機、鑄造),快遞業,— ,— ,— ,— 
2019,化工技術員,快遞業,— ,— ,— ,— 
2019,品管技術員,快遞業,— ,— ,— ,— 
2019,環境工程技術員,快遞業,— ,— ,— ,— 
2019,焚化爐、水處理及氣(液)體設備操作員,快遞業,— ,— ,— ,— 
2019,船舶監管人員(含引水人員),快遞業,— ,— ,— ,— 
2019,航空駕駛員,快遞業,— ,— ,— ,— 
2019,飛航管制員,快遞業,— ,— ,— ,— 
2019,勞安及衛生技術員,快遞業,7,36105,35043,1062
2019,會計人員,快遞業,13,81981,81981,— 
2019,統計及精算助理專業人員,快遞業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),快遞業,665,69969,62120,7849
2019,採購員,快遞業,7,50851,50184,667
2019,報關員(含報驗、船務人員),快遞業,663,60999,57978,3021
2019,會議及活動規劃人員,快遞業,— ,— ,— ,— 
2019,不動產經紀人,快遞業,— ,— ,— ,— 
2019,專業秘書,快遞業,12,71621,71503,118
2019,法務人員,快遞業,… ,… ,… ,… 
2019,資訊管理及維護技術員,快遞業,17,39009,39009,— 
2019,電信技術員,快遞業,— ,— ,— ,— 
2019,事務支援人員,快遞業,5525,50242,47335,2907
2019,總務,快遞業,20,44598,43448,1150
2019,一般辦公室事務人員(含文書),快遞業,2270,52686,47642,5044
2019,資料輸入人員,快遞業,220,40455,40186,269
2019,銀行、郵局櫃台事務人員,快遞業,— ,— ,— ,— 
2019,收帳、收費人員(含帳款催收),快遞業,129,65755,65535,220
2019,旅遊諮詢人員(含旅行社事務人員),快遞業,— ,— ,— ,— 
2019,接待員及服務台事務人員,快遞業,… ,… ,… ,… 
2019,總機人員,快遞業,— ,— ,— ,— 
2019,電話及網路客服人員,快遞業,723,48829,48233,596
2019,會計助理、簿記、出納,快遞業,411,37155,37011,144
2019,統計、財務、證券及保險事務人員,快遞業,— ,— ,— ,— 
2019,存貨事務人員,快遞業,167,56645,54304,2341
2019,生產及物料規劃事務人員,快遞業,— ,— ,— ,— 
2019,運輸事務人員(含稽查、調度、管理、航務),快遞業,545,57519,54513,3006
2019,人事事務人員,快遞業,48,39632,39632,— 
2019,郵件處理及投遞人員,快遞業,624,39144,39144,— 
2019,服務及銷售工作人員,快遞業,— ,— ,— ,— 
2019,隨車、船、飛機服務人員(含空服員),快遞業,— ,— ,— ,— 
2019,廚師,快遞業,— ,— ,— ,— 
2019,按摩師,快遞業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),快遞業,— ,— ,— ,— 
2019,收銀員及售票員,快遞業,— ,— ,— ,— 
2019,加油站服務員,快遞業,— ,— ,— ,— 
2019,消防人員,快遞業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,快遞業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,快遞業,9437,52887,46669,6218
2019,營建木作人員,快遞業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),快遞業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),快遞業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),快遞業,— ,— ,— ,— 
2019,板金人員,快遞業,— ,— ,— ,— 
2019,金屬工具機設定及操作人員,快遞業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),快遞業,— ,— ,— ,— 
2019,航空器維修人員,快遞業,— ,— ,— ,— 
2019,產業用機器維修人員,快遞業,— ,— ,— ,— 
2019,印刷人員,快遞業,— ,— ,— ,— 
2019,裝訂及有關工作人員,快遞業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),快遞業,— ,— ,— ,— 
2019,電力機械裝修人員,快遞業,— ,— ,— ,— 
2019,電力線路裝修人員,快遞業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),快遞業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,快遞業,— ,— ,— ,— 
2019,潛水人員,快遞業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),快遞業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,快遞業,— ,— ,— ,— 
2019,軌道車輛駕駛人員,快遞業,— ,— ,— ,— 
2019,軌道制動器、號誌及轉轍器操作員,快遞業,— ,— ,— ,— 
2019,機車送件駕駛人員,快遞業,3418,43662,33670,9992
2019,小客、貨車駕駛人員,快遞業,5308,56780,53377,3403
2019,大客、貨車駕駛人員,快遞業,532,76547,65715,10832
2019,推土、吊車、起重機等移運設備操作人員,快遞業,… ,… ,… ,… 
2019,船舶艙面水手及有關工作人員,快遞業,— ,— ,— ,— 
2019,基層技術工及勞力工,快遞業,1400,51112,45637,5475
2019,清潔及家事工作人員(含建築清潔工),快遞業,— ,— ,— ,— 
2019,勞力工,快遞業,… ,… ,… ,… 
2019,理貨員,快遞業,1347,52616,46926,5690
2019,廚房幫工(含速食烹調),快遞業,— ,— ,— ,— 
2019,收票員、引座員,快遞業,— ,— ,— ,— 
2019,停車場管理工,快遞業,— ,— ,— ,— 
,,,,,,
,,,,,,
,,,,,,
