年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,測量師及製圖師,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,室內設計師,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,平面及多媒體設計師,企業總管理機構及管理顧問業,427,44676,41590,3086
2019,產品及服裝設計師(含工業設計),企業總管理機構及管理顧問業,413,49230,48686,544
2019,護理人員,企業總管理機構及管理顧問業,13,52083,47310,4773
2019,獸醫師,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,藥事人員(含藥師),企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,勞安及衛生管理人員(含工業安全管理師),企業總管理機構及管理顧問業,129,57120,50661,6459
2019,會(審)計師(含會計稽核),企業總管理機構及管理顧問業,284,72129,59709,12420
2019,風險控管人員,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,財務、經濟及投資分析研究人員,企業總管理機構及管理顧問業,1036,61202,57146,4056
2019,專案管理師(含經營管理顧問),企業總管理機構及管理顧問業,3654,65369,57096,8273
2019,稽核人員,企業總管理機構及管理顧問業,86,84416,73383,11033
2019,人力資源管理師,企業總管理機構及管理顧問業,2149,61283,58565,2718
2019,廣告及行銷專業人員(含企劃),企業總管理機構及管理顧問業,3383,48250,45568,2682
2019,公關專業人員,企業總管理機構及管理顧問業,788,55287,52990,2297
2019,資訊系統分析及設計師,企業總管理機構及管理顧問業,736,65699,63007,2692
2019,軟體開發及程式設計師,企業總管理機構及管理顧問業,1624,63215,58222,4993
2019,資料庫及網路專業人員,企業總管理機構及管理顧問業,479,48172,46945,1227
2019,律師及相關專業人員,企業總管理機構及管理顧問業,64,74499,71427,3072
2019,專利工程師及公證人,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,經濟、社會及哲學研究人員,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,編輯、作家及有關撰稿人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,翻譯人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,技術員及助理專業人員,企業總管理機構及管理顧問業,13890,44262,37782,6480
2019,物理、化學及地球科學技術員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,營建工程技術員(含建築、土木、景觀、測量、水利),企業總管理機構及管理顧問業,221,58445,43120,15325
2019,電機技術員,企業總管理機構及管理顧問業,358,51334,38288,13046
2019,電子技術員,企業總管理機構及管理顧問業,271,75641,46211,29430
2019,機械技術員(含造船、輪機、鑄造),企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,食品技術員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,化工技術員,企業總管理機構及管理顧問業,141,62616,42954,19662
2019,品管技術員,企業總管理機構及管理顧問業,137,54219,38972,15247
2019,工管及生管技術員,企業總管理機構及管理顧問業,204,46522,43869,2653
2019,製圖員,企業總管理機構及管理顧問業,349,37236,35528,1708
2019,環境工程技術員,企業總管理機構及管理顧問業,33,50745,45709,5036
2019,紡織技術員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,發電設備操作員,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,石油及天然氣精煉設備操作員,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,生命科學技術員,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,農業技術及農業推廣人員,企業總管理機構及管理顧問業,240,67146,55794,11352
2019,勞安及衛生技術員,企業總管理機構及管理顧問業,73,42549,37256,5293
2019,其他醫療保健助理專業人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,會計人員,企業總管理機構及管理顧問業,2631,45556,43241,2315
2019,統計及精算助理專業人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),企業總管理機構及管理顧問業,5444,38457,33281,5176
2019,採購員,企業總管理機構及管理顧問業,1697,42679,37254,5425
2019,報關員(含報驗、船務人員),企業總管理機構及管理顧問業,93,36544,36404,140
2019,會議及活動規劃人員,企業總管理機構及管理顧問業,135,38171,35881,2290
2019,專業秘書,企業總管理機構及管理顧問業,481,58188,43773,14415
2019,土地代書(地政士),企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,法務人員,企業總管理機構及管理顧問業,373,42003,39181,2822
2019,攝影師、攝影記者,企業總管理機構及管理顧問業,122,36881,35838,1043
2019,資訊管理及維護技術員,企業總管理機構及管理顧問業,651,35762,33930,1832
2019,廣播及視聽技術員(含放映員),企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,電信技術員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,事務支援人員,企業總管理機構及管理顧問業,20368,33387,31519,1868
2019,總務,企業總管理機構及管理顧問業,1635,38900,37615,1285
2019,一般辦公室事務人員(含文書),企業總管理機構及管理顧問業,9553,33965,32282,1683
2019,資料輸入人員,企業總管理機構及管理顧問業,940,24155,23595,560
2019,收帳、收費人員(含帳款催收),企業總管理機構及管理顧問業,48,62374,32807,29567
2019,接待員及服務台事務人員,企業總管理機構及管理顧問業,314,28496,28075,421
2019,總機人員,企業總管理機構及管理顧問業,301,28106,27728,378
2019,電話及網路客服人員,企業總管理機構及管理顧問業,973,31369,27705,3664
2019,統計調查訪談人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,會計助理、簿記、出納,企業總管理機構及管理顧問業,3933,31640,29971,1669
2019,統計、財務、證券及保險事務人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,存貨事務人員,企業總管理機構及管理顧問業,505,35595,32769,2826
2019,生產及物料規劃事務人員,企業總管理機構及管理顧問業,561,36557,31397,5160
2019,運輸事務人員(含稽查、調度、管理、航務),企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,人事事務人員,企業總管理機構及管理顧問業,1391,32622,30761,1861
2019,服務及銷售工作人員,企業總管理機構及管理顧問業,2971,30556,27008,3548
2019,廚師,企業總管理機構及管理顧問業,15,41116,39338,1778
2019,餐飲服務人員,企業總管理機構及管理顧問業,398,26255,23569,2686
2019,美髮、美容及造型設計人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,旅館管家,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,寵物美容師及動物照料工作人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,按摩師,企業總管理機構及管理顧問業,9,36874,18781,18093
2019,商店銷售人員(含百貨公司樓管人員),企業總管理機構及管理顧問業,163,25976,25390,586
2019,展售說明人員,企業總管理機構及管理顧問業,1676,26935,24998,1937
2019,電話及網路行銷人員,企業總管理機構及管理顧問業,425,42502,36851,5651
2019,消防人員,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,建築物管理員、保全及警衛人員,企業總管理機構及管理顧問業,261,42650,29219,13431
2019,技藝、機械設備操作及組裝人員,企業總管理機構及管理顧問業,2441,37373,31804,5569
2019,園藝及農牧業生產人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,營建木作人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,廣告招牌製作安裝人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,空調及冷凍機械裝修人員,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,車輛維修人員(含自行車、機車、汽車、火車),企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,產業用機器維修人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,各種材質手工藝人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,印刷人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,電力機械裝修人員,企業總管理機構及管理顧問業,333,32573,29540,3033
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,服飾打樣及剪裁人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,非食品飲料產品分級及檢查人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,照相產品機械操作人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,縫製機械操作人員(含裁縫、刺繡),企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,半導體製品機械設備操作人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,組裝(現場)人員,企業總管理機構及管理顧問業,— ,— ,— ,— 
2019,機車送件駕駛人員,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,小客、貨車駕駛人員,企業總管理機構及管理顧問業,1014,44163,35458,8705
2019,大客、貨車駕駛人員,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,基層技術工及勞力工,企業總管理機構及管理顧問業,3446,23388,22080,1308
2019,清潔及家事工作人員(含建築清潔工),企業總管理機構及管理顧問業,1528,23308,21921,1387
2019,勞力工,企業總管理機構及管理顧問業,1361,25563,23998,1565
2019,理貨員,企業總管理機構及管理顧問業,… ,… ,… ,… 
2019,廚房幫工(含速食烹調),企業總管理機構及管理顧問業,555,18297,17832,465
2019,主管及監督人員,建築、工程服務及技術檢測、分析服務業,9850,94620,85966,8654
2019,高階主管(總經理及總執行長),建築、工程服務及技術檢測、分析服務業,954,180128,172043,8085
2019,中階主管(經理),建築、工程服務及技術檢測、分析服務業,3534,117572,100843,16729
2019,監督人員(含現場及辦公室主任、科/股長),建築、工程服務及技術檢測、分析服務業,5362,64279,60846,3433
2019,專業人員,建築、工程服務及技術檢測、分析服務業,26024,63878,58938,4940
2019,物理、化學及地球科學專業人員,建築、工程服務及技術檢測、分析服務業,713,45977,45837,140
2019,生物、植物及動物學專業人員,建築、工程服務及技術檢測、分析服務業,8,59986,59986,— 
2019,農、林、漁、牧業專業人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,品管工程師,建築、工程服務及技術檢測、分析服務業,1941,61991,54090,7901
2019,工管及生管工程師,建築、工程服務及技術檢測、分析服務業,237,70458,69956,502
2019,土木及水利工程師,建築、工程服務及技術檢測、分析服務業,4812,59878,56419,3459
2019,環境工程師,建築、工程服務及技術檢測、分析服務業,3579,51019,47630,3389
2019,機械工程師(含造船、輪機、鑄造),建築、工程服務及技術檢測、分析服務業,751,74761,69037,5724
2019,食品工程師,建築、工程服務及技術檢測、分析服務業,150,49193,42254,6939
2019,化工工程師,建築、工程服務及技術檢測、分析服務業,865,56719,53411,3308
2019,紡織工程師,建築、工程服務及技術檢測、分析服務業,30,54552,48779,5773
2019,生物科學工程師,建築、工程服務及技術檢測、分析服務業,492,48835,43776,5059
2019,光學工程師,建築、工程服務及技術檢測、分析服務業,14,46438,39284,7154
2019,電機工程師,建築、工程服務及技術檢測、分析服務業,891,72058,66083,5975
2019,電子工程師,建築、工程服務及技術檢測、分析服務業,3829,85825,73677,12148
2019,電信工程師,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,建築工程師(含建築師),建築、工程服務及技術檢測、分析服務業,1747,66022,60183,5839
2019,景觀設計師,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,都市及交通規劃師,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,測量師及製圖師,建築、工程服務及技術檢測、分析服務業,1264,50729,50111,618
2019,室內設計師,建築、工程服務及技術檢測、分析服務業,635,44762,43948,814
2019,平面及多媒體設計師,建築、工程服務及技術檢測、分析服務業,83,62784,60623,2161
2019,產品及服裝設計師(含工業設計),建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,護理人員,建築、工程服務及技術檢測、分析服務業,6,38962,35866,3096
2019,獸醫師,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,藥事人員(含藥師),建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,勞安及衛生管理人員(含工業安全管理師),建築、工程服務及技術檢測、分析服務業,10,56488,55732,756
2019,會(審)計師(含會計稽核),建築、工程服務及技術檢測、分析服務業,25,75089,75043,46
2019,風險控管人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,建築、工程服務及技術檢測、分析服務業,203,70155,64655,5500
2019,專案管理師(含經營管理顧問),建築、工程服務及技術檢測、分析服務業,1063,66217,64897,1320
2019,稽核人員,建築、工程服務及技術檢測、分析服務業,141,74861,68473,6388
2019,人力資源管理師,建築、工程服務及技術檢測、分析服務業,165,62814,58278,4536
2019,廣告及行銷專業人員(含企劃),建築、工程服務及技術檢測、分析服務業,283,84336,83049,1287
2019,公關專業人員,建築、工程服務及技術檢測、分析服務業,20,61257,61257,— 
2019,資訊系統分析及設計師,建築、工程服務及技術檢測、分析服務業,384,65144,64033,1111
2019,軟體開發及程式設計師,建築、工程服務及技術檢測、分析服務業,794,76303,74365,1938
2019,資料庫及網路專業人員,建築、工程服務及技術檢測、分析服務業,190,60837,57341,3496
2019,律師及相關專業人員,建築、工程服務及技術檢測、分析服務業,86,103790,103790,— 
2019,專利工程師及公證人,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,經濟、社會及哲學研究人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,翻譯人員,建築、工程服務及技術檢測、分析服務業,8,45000,45000,— 
2019,技術員及助理專業人員,建築、工程服務及技術檢測、分析服務業,22135,41918,38457,3461
2019,物理、化學及地球科學技術員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,營建工程技術員(含建築、土木、景觀、測量、水利),建築、工程服務及技術檢測、分析服務業,4670,42797,41596,1201
2019,電機技術員,建築、工程服務及技術檢測、分析服務業,1626,38954,38849,105
2019,電子技術員,建築、工程服務及技術檢測、分析服務業,1404,41016,38665,2351
2019,機械技術員(含造船、輪機、鑄造),建築、工程服務及技術檢測、分析服務業,203,43245,38203,5042
2019,食品技術員,建築、工程服務及技術檢測、分析服務業,25,39849,29747,10102
2019,化工技術員,建築、工程服務及技術檢測、分析服務業,1010,43358,40400,2958
2019,品管技術員,建築、工程服務及技術檢測、分析服務業,862,45423,42805,2618
2019,工管及生管技術員,建築、工程服務及技術檢測、分析服務業,94,40148,34989,5159
2019,製圖員,建築、工程服務及技術檢測、分析服務業,4313,35544,34021,1523
2019,環境工程技術員,建築、工程服務及技術檢測、分析服務業,4198,37893,33181,4712
2019,紡織技術員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,發電設備操作員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,石油及天然氣精煉設備操作員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,生命科學技術員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,農業技術及農業推廣人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,勞安及衛生技術員,建築、工程服務及技術檢測、分析服務業,515,31988,29367,2621
2019,其他醫療保健助理專業人員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,會計人員,建築、工程服務及技術檢測、分析服務業,551,49401,47843,1558
2019,統計及精算助理專業人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),建築、工程服務及技術檢測、分析服務業,1060,70745,44483,26262
2019,採購員,建築、工程服務及技術檢測、分析服務業,494,45255,44037,1218
2019,報關員(含報驗、船務人員),建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,會議及活動規劃人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,專業秘書,建築、工程服務及技術檢測、分析服務業,342,57054,53359,3695
2019,土地代書(地政士),建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,法務人員,建築、工程服務及技術檢測、分析服務業,112,66258,65911,347
2019,攝影師、攝影記者,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,資訊管理及維護技術員,建築、工程服務及技術檢測、分析服務業,521,46943,43311,3632
2019,廣播及視聽技術員(含放映員),建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,電信技術員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,事務支援人員,建築、工程服務及技術檢測、分析服務業,8902,34405,31721,2684
2019,總務,建築、工程服務及技術檢測、分析服務業,785,34664,32062,2602
2019,一般辦公室事務人員(含文書),建築、工程服務及技術檢測、分析服務業,4853,33862,32250,1612
2019,資料輸入人員,建築、工程服務及技術檢測、分析服務業,344,33990,26412,7578
2019,收帳、收費人員(含帳款催收),建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,接待員及服務台事務人員,建築、工程服務及技術檢測、分析服務業,342,26564,26517,47
2019,總機人員,建築、工程服務及技術檢測、分析服務業,174,30713,28084,2629
2019,電話及網路客服人員,建築、工程服務及技術檢測、分析服務業,409,54668,37118,17550
2019,統計調查訪談人員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,會計助理、簿記、出納,建築、工程服務及技術檢測、分析服務業,1532,32162,30104,2058
2019,統計、財務、證券及保險事務人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,存貨事務人員,建築、工程服務及技術檢測、分析服務業,44,36793,35119,1674
2019,生產及物料規劃事務人員,建築、工程服務及技術檢測、分析服務業,237,39963,37974,1989
2019,運輸事務人員(含稽查、調度、管理、航務),建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,人事事務人員,建築、工程服務及技術檢測、分析服務業,166,32031,31672,359
2019,服務及銷售工作人員,建築、工程服務及技術檢測、分析服務業,135,47469,45629,1840
2019,廚師,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,餐飲服務人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,美髮、美容及造型設計人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,旅館管家,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,寵物美容師及動物照料工作人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,按摩師,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,展售說明人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,電話及網路行銷人員,建築、工程服務及技術檢測、分析服務業,135,47469,45629,1840
2019,消防人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,建築、工程服務及技術檢測、分析服務業,1189,38555,31640,6915
2019,園藝及農牧業生產人員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,營建木作人員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,廣告招牌製作安裝人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,空調及冷凍機械裝修人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),建築、工程服務及技術檢測、分析服務業,192,33185,25604,7581
2019,產業用機器維修人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,各種材質手工藝人員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,美編及印刷前置工作人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,印刷人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,電力機械裝修人員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,服飾打樣及剪裁人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,非食品飲料產品分級及檢查人員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,照相產品機械操作人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,縫製機械操作人員(含裁縫、刺繡),建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,半導體製品機械設備操作人員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,組裝(現場)人員,建築、工程服務及技術檢測、分析服務業,… ,… ,… ,… 
2019,機車送件駕駛人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,建築、工程服務及技術檢測、分析服務業,367,52477,42393,10084
2019,大客、貨車駕駛人員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,基層技術工及勞力工,建築、工程服務及技術檢測、分析服務業,366,20148,20148,— 
2019,清潔及家事工作人員(含建築清潔工),建築、工程服務及技術檢測、分析服務業,175,18417,18417,— 
2019,勞力工,建築、工程服務及技術檢測、分析服務業,191,21734,21734,— 
2019,理貨員,建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),建築、工程服務及技術檢測、分析服務業,— ,— ,— ,— 
2019,主管及監督人員,廣告業及市場研究業,8430,81094,79387,1707
2019,高階主管(總經理及總執行長),廣告業及市場研究業,641,180654,174787,5867
2019,中階主管(經理),廣告業及市場研究業,2086,90121,88039,2082
2019,監督人員(含現場及辦公室主任、科/股長),廣告業及市場研究業,5703,66603,65500,1103
2019,專業人員,廣告業及市場研究業,6486,52712,49130,3582
2019,物理、化學及地球科學專業人員,廣告業及市場研究業,— ,— ,— ,— 
2019,生物、植物及動物學專業人員,廣告業及市場研究業,— ,— ,— ,— 
2019,農、林、漁、牧業專業人員,廣告業及市場研究業,— ,— ,— ,— 
2019,品管工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,工管及生管工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,土木及水利工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,環境工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),廣告業及市場研究業,— ,— ,— ,— 
2019,食品工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,化工工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,紡織工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,生物科學工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,光學工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,電機工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,電子工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,電信工程師,廣告業及市場研究業,— ,— ,— ,— 
2019,建築工程師(含建築師),廣告業及市場研究業,— ,— ,— ,— 
2019,景觀設計師,廣告業及市場研究業,— ,— ,— ,— 
2019,都市及交通規劃師,廣告業及市場研究業,— ,— ,— ,— 
2019,測量師及製圖師,廣告業及市場研究業,— ,— ,— ,— 
2019,室內設計師,廣告業及市場研究業,… ,… ,… ,… 
2019,平面及多媒體設計師,廣告業及市場研究業,1747,44342,43249,1093
2019,產品及服裝設計師(含工業設計),廣告業及市場研究業,51,48970,48066,904
2019,護理人員,廣告業及市場研究業,… ,… ,… ,… 
2019,獸醫師,廣告業及市場研究業,— ,— ,— ,— 
2019,藥事人員(含藥師),廣告業及市場研究業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),廣告業及市場研究業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),廣告業及市場研究業,— ,— ,— ,— 
2019,風險控管人員,廣告業及市場研究業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,廣告業及市場研究業,11,140401,78738,61663
2019,專案管理師(含經營管理顧問),廣告業及市場研究業,15,130344,60683,69661
2019,稽核人員,廣告業及市場研究業,— ,— ,— ,— 
2019,人力資源管理師,廣告業及市場研究業,109,65604,56807,8797
2019,廣告及行銷專業人員(含企劃),廣告業及市場研究業,4155,52790,50635,2155
2019,公關專業人員,廣告業及市場研究業,… ,… ,… ,… 
2019,資訊系統分析及設計師,廣告業及市場研究業,37,169788,69968,99820
2019,軟體開發及程式設計師,廣告業及市場研究業,142,87078,60550,26528
2019,資料庫及網路專業人員,廣告業及市場研究業,15,92884,62279,30605
2019,律師及相關專業人員,廣告業及市場研究業,… ,… ,… ,… 
2019,專利工程師及公證人,廣告業及市場研究業,— ,— ,— ,— 
2019,經濟、社會及哲學研究人員,廣告業及市場研究業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,廣告業及市場研究業,139,45997,45997,— 
2019,翻譯人員,廣告業及市場研究業,— ,— ,— ,— 
2019,技術員及助理專業人員,廣告業及市場研究業,8573,44203,37418,6785
2019,物理、化學及地球科學技術員,廣告業及市場研究業,— ,— ,— ,— 
2019,營建工程技術員(含建築、土木、景觀、測量、水利),廣告業及市場研究業,— ,— ,— ,— 
2019,電機技術員,廣告業及市場研究業,— ,— ,— ,— 
2019,電子技術員,廣告業及市場研究業,— ,— ,— ,— 
2019,機械技術員(含造船、輪機、鑄造),廣告業及市場研究業,— ,— ,— ,— 
2019,食品技術員,廣告業及市場研究業,— ,— ,— ,— 
2019,化工技術員,廣告業及市場研究業,— ,— ,— ,— 
2019,品管技術員,廣告業及市場研究業,— ,— ,— ,— 
2019,工管及生管技術員,廣告業及市場研究業,— ,— ,— ,— 
2019,製圖員,廣告業及市場研究業,1473,36723,31908,4815
2019,環境工程技術員,廣告業及市場研究業,— ,— ,— ,— 
2019,紡織技術員,廣告業及市場研究業,— ,— ,— ,— 
2019,發電設備操作員,廣告業及市場研究業,— ,— ,— ,— 
2019,石油及天然氣精煉設備操作員,廣告業及市場研究業,— ,— ,— ,— 
2019,生命科學技術員,廣告業及市場研究業,— ,— ,— ,— 
2019,農業技術及農業推廣人員,廣告業及市場研究業,— ,— ,— ,— 
2019,勞安及衛生技術員,廣告業及市場研究業,… ,… ,… ,… 
2019,其他醫療保健助理專業人員,廣告業及市場研究業,— ,— ,— ,— 
2019,會計人員,廣告業及市場研究業,415,47191,46523,668
2019,統計及精算助理專業人員,廣告業及市場研究業,… ,… ,… ,… 
2019,工商業銷售代表(含業務員),廣告業及市場研究業,5287,47621,38251,9370
2019,採購員,廣告業及市場研究業,… ,… ,… ,… 
2019,報關員(含報驗、船務人員),廣告業及市場研究業,— ,— ,— ,— 
2019,會議及活動規劃人員,廣告業及市場研究業,413,34298,34298,— 
2019,專業秘書,廣告業及市場研究業,122,42943,42943,— 
2019,土地代書(地政士),廣告業及市場研究業,— ,— ,— ,— 
2019,法務人員,廣告業及市場研究業,6,219938,48428,171510
2019,攝影師、攝影記者,廣告業及市場研究業,369,42853,42296,557
2019,資訊管理及維護技術員,廣告業及市場研究業,382,34317,34317,— 
2019,廣播及視聽技術員(含放映員),廣告業及市場研究業,— ,— ,— ,— 
2019,電信技術員,廣告業及市場研究業,— ,— ,— ,— 
2019,事務支援人員,廣告業及市場研究業,6106,32111,31153,958
2019,總務,廣告業及市場研究業,427,40019,34319,5700
2019,一般辦公室事務人員(含文書),廣告業及市場研究業,2664,31075,30386,689
2019,資料輸入人員,廣告業及市場研究業,700,29952,29939,13
2019,收帳、收費人員(含帳款催收),廣告業及市場研究業,— ,— ,— ,— 
2019,接待員及服務台事務人員,廣告業及市場研究業,251,24152,24152,— 
2019,總機人員,廣告業及市場研究業,40,33345,33199,146
2019,電話及網路客服人員,廣告業及市場研究業,52,58129,33687,24442
2019,統計調查訪談人員,廣告業及市場研究業,382,39052,39052,— 
2019,會計助理、簿記、出納,廣告業及市場研究業,1414,31078,30938,140
2019,統計、財務、證券及保險事務人員,廣告業及市場研究業,— ,— ,— ,— 
2019,存貨事務人員,廣告業及市場研究業,24,33979,30222,3757
2019,生產及物料規劃事務人員,廣告業及市場研究業,— ,— ,— ,— 
