年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,基層技術工及勞力工,建築物及綠化服務業,66417,27218,26726,492
2019,清潔及家事工作人員(含建築清潔工),建築物及綠化服務業,63560,27026,26534,492
2019,勞力工,建築物及綠化服務業,2818,31556,31065,491
2019,理貨員,建築物及綠化服務業,… ,… ,… ,… 
2019,廚房幫工(含速食烹調),建築物及綠化服務業,31,29071,28099,972
2019,抄表員及自動販賣機收款員,建築物及綠化服務業,— ,— ,— ,— 
2019,遊樂場所服務員,建築物及綠化服務業,— ,— ,— ,— 
2019,主管及監督人員,行政支援服務業,2220,86608,84782,1826
2019,高階主管(總經理及總執行長),行政支援服務業,183,182502,181831,671
2019,中階主管(經理),行政支援服務業,656,96960,94953,2007
2019,監督人員(含現場及辦公室主任、科/股長),行政支援服務業,1381,68983,67090,1893
2019,專業人員,行政支援服務業,1002,51156,50542,614
2019,品管工程師,行政支援服務業,— ,— ,— ,— 
2019,工管及生管工程師,行政支援服務業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),行政支援服務業,— ,— ,— ,— 
2019,電機工程師,行政支援服務業,— ,— ,— ,— 
2019,電子工程師,行政支援服務業,— ,— ,— ,— 
2019,電信工程師,行政支援服務業,— ,— ,— ,— 
2019,室內設計師,行政支援服務業,— ,— ,— ,— 
2019,平面及多媒體設計師,行政支援服務業,… ,… ,… ,… 
2019,產品及服裝設計師(含工業設計),行政支援服務業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),行政支援服務業,— ,— ,— ,— 
2019,其他醫療保健專業人員,行政支援服務業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,行政支援服務業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),行政支援服務業,48,57206,54526,2680
2019,稽核人員,行政支援服務業,— ,— ,— ,— 
2019,人力資源管理師,行政支援服務業,54,51760,51438,322
2019,廣告及行銷專業人員(含企劃),行政支援服務業,374,47676,47676,— 
2019,資訊系統分析及設計師,行政支援服務業,40,65243,62414,2829
2019,軟體開發及程式設計師,行政支援服務業,112,56262,53358,2904
2019,資料庫及網路專業人員,行政支援服務業,152,62272,62072,200
2019,社工、心理專業人員(含諮商人員),行政支援服務業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,行政支援服務業,— ,— ,— ,— 
2019,翻譯人員,行政支援服務業,— ,— ,— ,— 
2019,技術員及助理專業人員,行政支援服務業,1943,45529,43871,1658
2019,物理、化學及地球科學技術員,行政支援服務業,— ,— ,— ,— 
2019,營建工程技術員(含建築、土木、景觀、測量、水利),行政支援服務業,— ,— ,— ,— 
2019,電機技術員,行政支援服務業,— ,— ,— ,— 
2019,電子技術員,行政支援服務業,— ,— ,— ,— 
2019,機械技術員(含造船、輪機、鑄造),行政支援服務業,199,41091,41091,— 
2019,化工技術員,行政支援服務業,— ,— ,— ,— 
2019,品管技術員,行政支援服務業,— ,— ,— ,— 
2019,製圖員,行政支援服務業,— ,— ,— ,— 
2019,環境工程技術員,行政支援服務業,— ,— ,— ,— 
2019,生命科學技術員,行政支援服務業,— ,— ,— ,— 
2019,農業技術及農業推廣人員,行政支援服務業,— ,— ,— ,— 
2019,勞安及衛生技術員,行政支援服務業,— ,— ,— ,— 
2019,信用及貸款人員,行政支援服務業,— ,— ,— ,— 
2019,會計人員,行政支援服務業,24,56167,56167,— 
2019,工商業銷售代表(含業務員),行政支援服務業,310,49972,45783,4189
2019,採購員,行政支援服務業,… ,… ,… ,… 
2019,會議及活動規劃人員,行政支援服務業,777,41040,41040,— 
2019,職業介紹人及承包人,行政支援服務業,— ,— ,— ,— 
2019,專業秘書,行政支援服務業,194,51783,50475,1308
2019,法務人員,行政支援服務業,71,45027,45027,— 
2019,資訊管理及維護技術員,行政支援服務業,351,50029,45272,4757
2019,廣播及視聽技術員(含放映員),行政支援服務業,— ,— ,— ,— 
2019,電信技術員,行政支援服務業,— ,— ,— ,— 
2019,事務支援人員,行政支援服務業,8018,36607,35474,1133
2019,總務,行政支援服務業,405,37577,37178,399
2019,一般辦公室事務人員(含文書),行政支援服務業,2057,38031,35389,2642
2019,資料輸入人員,行政支援服務業,678,29104,29104,— 
2019,收帳、收費人員(含帳款催收),行政支援服務業,133,35194,30633,4561
2019,旅遊諮詢人員(含旅行社事務人員),行政支援服務業,— ,— ,— ,— 
2019,接待員及服務台事務人員,行政支援服務業,— ,— ,— ,— 
2019,總機人員,行政支援服務業,206,32441,32441,— 
2019,電話及網路客服人員,行政支援服務業,3496,36382,35575,807
2019,統計調查訪談人員,行政支援服務業,— ,— ,— ,— 
2019,會計助理、簿記、出納,行政支援服務業,819,40589,40560,29
2019,核保人員,行政支援服務業,— ,— ,— ,— 
2019,統計、財務、證券及保險事務人員,行政支援服務業,— ,— ,— ,— 
2019,存貨事務人員,行政支援服務業,35,32654,31648,1006
2019,生產及物料規劃事務人員,行政支援服務業,— ,— ,— ,— 
2019,人事事務人員,行政支援服務業,189,39099,39099,— 
2019,教務人員(含班導師、輔導員),行政支援服務業,— ,— ,— ,— 
2019,服務及銷售工作人員,行政支援服務業,2392,33650,31904,1746
2019,導遊、領隊及解說員,行政支援服務業,— ,— ,— ,— 
2019,餐飲服務人員,行政支援服務業,— ,— ,— ,— 
2019,宿舍舍監,行政支援服務業,— ,— ,— ,— 
2019,按摩師,行政支援服務業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),行政支援服務業,— ,— ,— ,— 
2019,收銀員及售票員,行政支援服務業,— ,— ,— ,— 
2019,展售說明人員,行政支援服務業,… ,… ,… ,… 
2019,電話及網路行銷人員,行政支援服務業,1211,34853,34739,114
2019,加油站服務員,行政支援服務業,— ,— ,— ,— 
2019,兒童照顧人員(含保母),行政支援服務業,— ,— ,— ,— 
2019,健康照顧人員(含看護、月子照護),行政支援服務業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,行政支援服務業,— ,— ,— ,— 
2019,救生員,行政支援服務業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,行政支援服務業,2376,29151,28471,680
2019,園藝及農牧業生產人員,行政支援服務業,— ,— ,— ,— 
2019,油漆、噴漆人員(含裱糊工),行政支援服務業,— ,— ,— ,— 
2019,鍛造、錘造及鍛壓工作人員,行政支援服務業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),行政支援服務業,— ,— ,— ,— 
2019,產業用機器維修人員,行政支援服務業,37,36059,36059,— 
2019,印刷人員,行政支援服務業,1749,28841,28841,— 
2019,建築物電力系統裝修人員(含水電工),行政支援服務業,— ,— ,— ,— 
2019,電力機械裝修人員,行政支援服務業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),行政支援服務業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,行政支援服務業,— ,— ,— ,— 
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),行政支援服務業,— ,— ,— ,— 
2019,非食品飲料產品分級及檢查人員,行政支援服務業,— ,— ,— ,— 
2019,消毒及除蟲有關工作人員,行政支援服務業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),行政支援服務業,— ,— ,— ,— 
2019,藥品及化粧品機械操作人員,行政支援服務業,— ,— ,— ,— 
2019,印刷電路板製造工,行政支援服務業,— ,— ,— ,— 
2019,包裝機械操作人員,行政支援服務業,564,29643,26835,2808
2019,組裝(現場)人員,行政支援服務業,— ,— ,— ,— 
2019,機車送件駕駛人員,行政支援服務業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,行政支援服務業,— ,— ,— ,— 
2019,大客、貨車駕駛人員,行政支援服務業,— ,— ,— ,— 
2019,推土、吊車、起重機等移運設備操作人員,行政支援服務業,… ,… ,… ,… 
2019,船舶艙面水手及有關工作人員,行政支援服務業,— ,— ,— ,— 
2019,基層技術工及勞力工,行政支援服務業,1239,31022,29821,1201
2019,清潔及家事工作人員(含建築清潔工),行政支援服務業,23,30529,30529,— 
2019,勞力工,行政支援服務業,795,30987,30975,12
2019,理貨員,行政支援服務業,421,31113,27603,3510
2019,廚房幫工(含速食烹調),行政支援服務業,— ,— ,— ,— 
2019,抄表員及自動販賣機收款員,行政支援服務業,— ,— ,— ,— 
2019,遊樂場所服務員,行政支援服務業,— ,— ,— ,— 
