年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,專業秘書,用水供應業 ,9,93950,93950,— 
2019,法務人員,用水供應業 ,47,87169,73265,13904
2019,資訊管理及維護技術員,用水供應業 ,74,53640,53640,— 
2019,事務支援人員,用水供應業 ,1418,52556,51042,1514
2019,總務,用水供應業 ,64,57804,57243,561
2019,一般辦公室事務人員(含文書),用水供應業 ,399,53731,52136,1595
2019,資料輸入人員,用水供應業 ,… ,… ,… ,… 
2019,收帳、收費人員(含帳款催收),用水供應業 ,304,49755,46917,2838
2019,接待員及服務台事務人員,用水供應業 ,315,50657,49075,1582
2019,總機人員,用水供應業 ,… ,… ,… ,… 
2019,電話及網路客服人員,用水供應業 ,— ,— ,— ,— 
2019,會計助理、簿記、出納,用水供應業 ,165,49696,49679,17
2019,統計、財務、證券及保險事務人員,用水供應業 ,… ,… ,… ,… 
2019,存貨事務人員,用水供應業 ,35,52205,49890,2315
2019,生產及物料規劃事務人員,用水供應業 ,52,66753,66485,268
2019,人事事務人員,用水供應業 ,72,56701,56479,222
2019,服務及銷售工作人員,用水供應業 ,47,75541,74074,1467
2019,收銀員及售票員,用水供應業 ,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,用水供應業 ,47,75541,74074,1467
2019,救生員,用水供應業 ,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,用水供應業 ,1916,49059,46817,2242
2019,混凝土鋪設人員,用水供應業 ,100,42505,39507,2998
2019,管道裝設人員(含檢修),用水供應業 ,1308,49870,47391,2479
2019,焊接及切割人員(含電焊工、氣焊工),用水供應業 ,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),用水供應業 ,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),用水供應業 ,78,50686,48621,2065
2019,電力機械裝修人員,用水供應業 ,176,45222,43683,1539
2019,電力線路裝修人員,用水供應業 ,27,64093,56482,7611
2019,電子設備裝修人員（不含資通訊設備）,用水供應業 ,… ,… ,… ,… 
2019,消毒及除蟲有關工作人員,用水供應業 ,… ,… ,… ,… 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),用水供應業 ,177,46220,46163,57
2019,塑膠製品機械操作人員,用水供應業 ,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,用水供應業 ,— ,— ,— ,— 
2019,小客、貨車駕駛人員,用水供應業 ,25,56305,54035,2270
2019,大客、貨車駕駛人員,用水供應業 ,… ,… ,… ,… 
2019,推土、吊車、起重機等移運設備操作人員,用水供應業 ,— ,— ,— ,— 
