年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,主管及監督人員,製造業各業,263822,139115,76150,62965
2019,高階主管(總經理及總執行長),製造業各業,23159,264634,142955,121679
2019,中階主管(經理),製造業各業,82322,194161,90865,103296
2019,監督人員(含現場及辦公室主任、科/股長),製造業各業,158341,92139,58730,33409
2019,專業人員,製造業各業,254499,109362,59122,50240
2019,農、林、漁、牧業專業人員,製造業各業,253,60382,58017,2365
2019,品管工程師,製造業各業,18047,89693,54927,34766
2019,工管及生管工程師,製造業各業,19593,91680,56409,35271
2019,土木及水利工程師,製造業各業,121,121092,58857,62235
2019,環境工程師,製造業各業,651,96834,60342,36492
2019,航空機械工程師,製造業各業,868,91835,77133,14702
2019,冷凍空調工程師,製造業各業,938,237511,58654,178857
2019,機械工程師(含造船、輪機、鑄造),製造業各業,30804,112036,57257,54779
2019,食品工程師,製造業各業,1151,54930,50611,4319
2019,化工工程師,製造業各業,13443,119592,60713,58879
2019,地質、採礦、鑽探、冶金工程師,製造業各業,204,226975,71062,155913
2019,紡織工程師,製造業各業,1222,75825,48644,27181
2019,醫療器材、醫學工程師,製造業各業,906,50181,48897,1284
2019,生物科學工程師,製造業各業,1858,51105,48545,2560
2019,光學工程師,製造業各業,2557,101760,60426,41334
2019,電機工程師,製造業各業,30468,85944,61449,24495
2019,電子工程師,製造業各業,56181,149069,62071,86998
2019,電信工程師,製造業各業,3247,90478,62354,28124
2019,建築工程師(含建築師),製造業各業,10,80413,76826,3587
2019,平面及多媒體設計師,製造業各業,735,48263,41085,7178
2019,產品及服裝設計師(含工業設計),製造業各業,11437,121909,52112,69797
2019,醫師,製造業各業,13,302926,144094,158832
2019,護理人員,製造業各業,685,84489,42180,42309
2019,獸醫師,製造業各業,87,69195,56084,13111
2019,藥事人員(含藥師),製造業各業,613,55137,45841,9296
2019,勞安及衛生管理人員(含工業安全管理師),製造業各業,5764,86433,54395,32038
2019,營養師,製造業各業,48,46101,42432,3669
2019,會(審)計師(含會計稽核),製造業各業,316,89659,64155,25504
2019,風險控管人員,製造業各業,69,78605,64720,13885
2019,財務、經濟及投資分析研究人員,製造業各業,441,102579,62825,39754
2019,專案管理師(含經營管理顧問),製造業各業,8745,97439,64955,32484
2019,稽核人員,製造業各業,585,87705,59676,28029
2019,人力資源管理師,製造業各業,4327,88311,53977,34334
2019,廣告及行銷專業人員(含企劃),製造業各業,10316,79521,51512,28009
2019,公關專業人員,製造業各業,250,80855,62955,17900
2019,資訊系統分析及設計師,製造業各業,5321,125250,61079,64171
2019,軟體開發及程式設計師,製造業各業,17545,102978,66714,36264
2019,資料庫及網路專業人員,製造業各業,3966,76089,56010,20079
2019,律師及相關專業人員,製造業各業,224,110681,72053,38628
2019,專利工程師及公證人,製造業各業,361,82614,61734,20880
2019,社工、心理專業人員(含諮商人員),製造業各業,… ,… ,… ,… 
2019,編輯、作家及有關撰稿人員,製造業各業,10,68110,45360,22750
2019,翻譯人員,製造業各業,115,43561,41605,1956
2019,技術員及助理專業人員,製造業各業,427206,69432,40678,28754
2019,營建工程技術員(含建築、土木、景觀、測量、水利),製造業各業,191,61258,47596,13662
2019,電機技術員,製造業各業,30815,58284,40440,17844
2019,電子技術員,製造業各業,60894,130563,38777,91786
2019,航空機械技術員,製造業各業,1186,53046,47269,5777
2019,冷凍空調技術員,製造業各業,409,64191,42265,21926
2019,機械技術員(含造船、輪機、鑄造),製造業各業,56035,57936,39920,18016
2019,食品技術員,製造業各業,6116,46865,38499,8366
2019,化工技術員,製造業各業,16677,57615,44521,13094
2019,品管技術員,製造業各業,58961,60043,37265,22778
2019,工管及生管技術員,製造業各業,32031,48041,39017,9024
2019,製圖員,製造業各業,16771,37823,34787,3036
2019,地質、採礦、鑽探、冶金技術員,製造業各業,… ,… ,… ,… 
2019,環境工程技術員,製造業各業,1412,66309,42672,23637
2019,紡織技術員,製造業各業,7078,43978,35100,8878
2019,發電設備操作員,製造業各業,240,85203,61712,23491
2019,焚化爐、水處理及氣(液)體設備操作員,製造業各業,1819,75992,48836,27156
2019,化學加工設備中央控制員,製造業各業,826,75104,54114,20990
2019,石油及天然氣精煉設備操作員,製造業各業,2846,70106,60378,9728
2019,金屬生產製程中央控制員,製造業各業,2234,89947,47258,42689
2019,生命科學技術員,製造業各業,947,40707,34727,5980
2019,農業技術及農業推廣人員,製造業各業,968,58717,54787,3930
2019,船舶監管人員(含引水人員),製造業各業,11,86170,85398,772
2019,航空駕駛員,製造業各業,… ,… ,… ,… 
2019,醫療設備控制技術員,製造業各業,… ,… ,… ,… 
2019,醫學及病理檢驗人員,製造業各業,85,60319,42919,17400
2019,傳統醫學技術員,製造業各業,… ,… ,… ,… 
2019,物理、職能(復健)治療技術員,製造業各業,… ,… ,… ,… 
2019,勞安及衛生技術員,製造業各業,7252,43803,37898,5905
2019,其他醫療保健助理專業人員,製造業各業,… ,… ,… ,… 
2019,會計人員,製造業各業,10412,87823,53483,34340
2019,統計及精算助理專業人員,製造業各業,20,56929,56929,— 
2019,工商業銷售代表(含業務員),製造業各業,61078,64945,43765,21180
2019,採購員,製造業各業,30561,64478,40672,23806
2019,報關員(含報驗、船務人員),製造業各業,2330,54690,40942,13748
2019,會議及活動規劃人員,製造業各業,… ,… ,… ,… 
2019,不動產經紀人,製造業各業,18,43763,39871,3892
2019,拍賣員(不含電子購物、郵購),製造業各業,167,54565,51981,2584
2019,專業秘書,製造業各業,5108,92414,52226,40188
2019,法務人員,製造業各業,621,107504,53814,53690
2019,運動、健身及休閒娛樂指導員,製造業各業,… ,… ,… ,… 
2019,資訊管理及維護技術員,製造業各業,10105,53781,41927,11854
2019,電信技術員,製造業各業,729,101736,42462,59274
2019,事務支援人員,製造業各業,269511,41184,32797,8387
2019,總務,製造業各業,22828,44321,33933,10388
2019,一般辦公室事務人員(含文書),製造業各業,84747,41293,32847,8446
2019,資料輸入人員,製造業各業,5991,30328,28268,2060
2019,收帳、收費人員(含帳款催收),製造業各業,58,46015,44226,1789
2019,接待員及服務台事務人員,製造業各業,2045,34898,32109,2789
2019,總機人員,製造業各業,2747,32078,29026,3052
2019,電話及網路客服人員,製造業各業,575,44700,39589,5111
2019,統計調查訪談人員,製造業各業,51,34839,27256,7583
2019,會計助理、簿記、出納,製造業各業,74900,36582,31531,5051
2019,統計、財務、證券及保險事務人員,製造業各業,40,64486,41513,22973
2019,存貨事務人員,製造業各業,29147,40569,32612,7957
2019,生產及物料規劃事務人員,製造業各業,30235,52988,35499,17489
2019,運輸事務人員(含稽查、調度、管理、航務),製造業各業,6631,47559,35332,12227
2019,人事事務人員,製造業各業,9516,39343,33401,5942
2019,服務及銷售工作人員,製造業各業,24946,44275,33947,10328
2019,導遊、領隊及解說員,製造業各業,… ,… ,… ,… 
2019,廚師,製造業各業,1854,46625,38107,8518
2019,餐飲服務人員,製造業各業,… ,… ,… ,… 
2019,宿舍舍監,製造業各業,… ,… ,… ,… 
2019,寵物美容師及動物照料工作人員,製造業各業,… ,… ,… ,… 
2019,按摩師,製造業各業,1035,32677,24203,8474
2019,商店銷售人員(含百貨公司樓管人員),製造業各業,8103,38503,32067,6436
2019,展售說明人員,製造業各業,1860,38359,34893,3466
2019,電話及網路行銷人員,製造業各業,104,48494,34255,14239
2019,兒童照顧人員(含保母),製造業各業,… ,… ,… ,… 
2019,建築物管理員、保全及警衛人員,製造業各業,11932,49778,35286,14492
2019,技藝、機械設備操作及組裝人員,製造業各業,1540755,40694,30909,9785
2019,園藝及農牧業生產人員,製造業各業,57,38144,35443,2701
2019,砌磚及有關工作人員,製造業各業,… ,… ,… ,… 
2019,砌石、裁石及石雕人員,製造業各業,2597,26493,26493,— 
2019,混凝土鋪設人員,製造業各業,93,105891,51847,54044
2019,營建木作人員,製造業各業,366,57425,43615,13810
2019,其他營建構造人員(含鷹架工),製造業各業,… ,… ,… ,… 
2019,絕緣材料安裝人員,製造業各業,… ,… ,… ,… 
2019,管道裝設人員(含檢修),製造業各業,39,47554,43060,4494
2019,空調及冷凍機械裝修人員,製造業各業,2146,38260,33496,4764
2019,油漆、噴漆人員(含裱糊工),製造業各業,11066,38756,31973,6783
2019,金屬砂模及砂心製造人員,製造業各業,1788,34159,30924,3235
2019,焊接及切割人員(含電焊工、氣焊工),製造業各業,38522,36851,32288,4563
2019,板金人員,製造業各業,6103,38892,32621,6271
2019,金屬結構預備及組合人員,製造業各業,2188,51477,48261,3216
2019,鍛造、錘造及鍛壓工作人員,製造業各業,10065,37458,33557,3901
2019,工具製造人員(含模具工、鉗工),製造業各業,36979,36845,32291,4554
2019,金屬工具機設定及操作人員,製造業各業,128787,33638,29378,4260
2019,車輛維修人員(含自行車、機車、汽車、火車),製造業各業,911,56892,37545,19347
2019,航空器維修人員,製造業各業,4869,59467,47662,11805
2019,產業用機器維修人員,製造業各業,26714,56938,38954,17984
2019,精密儀器製造及修理人員,製造業各業,3603,156592,39614,116978
2019,樂器製造及調音人員,製造業各業,1128,35651,32151,3500
2019,珠寶及貴金屬製作人員,製造業各業,1280,32800,32504,296
2019,陶瓷製品有關工作人員(含磚瓦),製造業各業,6313,29214,26962,2252
2019,玻璃製品製造人員,製造業各業,16464,41517,32904,8613
2019,各種材質手工藝人員,製造業各業,172,30062,28439,1623
2019,美編及印刷前置工作人員,製造業各業,6400,30119,28437,1682
2019,印刷人員,製造業各業,24741,34533,29968,4565
2019,裝訂及有關工作人員,製造業各業,7407,31535,27080,4455
2019,建築物電力系統裝修人員(含水電工),製造業各業,1278,60199,50810,9389
2019,電力機械裝修人員,製造業各業,30071,43787,33674,10113
2019,電力線路裝修人員,製造業各業,85,38989,35048,3941
2019,資(通)訊設備裝修人員(含電信、電話),製造業各業,1376,38389,30144,8245
2019,電子設備裝修人員（不含資通訊設備）,製造業各業,27113,55352,36261,19091
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),製造業各業,64399,34587,29447,5140
2019,食品、飲料試味及分級人員,製造業各業,2721,31125,28679,2446
2019,木材處理、家具木工及有關工作人員,製造業各業,10261,27666,26463,1203
2019,服飾打樣及剪裁人員,製造業各業,3981,31779,30702,1077
2019,鞣(製)革、毛皮及皮革工作人員,製造業各業,1884,34124,31704,2420
2019,製鞋及有關工作人員,製造業各業,4498,33876,31172,2704
2019,潛水人員,製造業各業,… ,… ,… ,… 
2019,非食品飲料產品分級及檢查人員,製造業各業,47804,38796,27150,11646
2019,光學鏡片製作人員,製造業各業,4607,36696,30674,6022
2019,採礦及採石人員(含爆破人員),製造業各業,… ,… ,… ,… 
2019,礦石及石材處理設備操作員,製造業各業,555,85323,37911,47412
2019,水泥相關製品機械操作人員,製造業各業,3676,43434,33768,9666
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),製造業各業,82511,46191,33504,12687
2019,金屬表面處理人員(含電鍍),製造業各業,31646,34836,29078,5758
2019,藥品及化粧品機械操作人員,製造業各業,7777,39390,31556,7834
2019,印刷電路板製造工,製造業各業,59920,50406,31713,18693
2019,人造纖維製造設備操作人員,製造業各業,2833,41981,34771,7210
2019,原油處理工,製造業各業,… ,… ,… ,… 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),製造業各業,30010,57567,43507,14060
2019,橡膠製品機械操作人員(含輪胎),製造業各業,19972,37806,30262,7544
2019,電線、電纜製造工,製造業各業,8073,35219,28039,7180
2019,塑膠製品機械操作人員,製造業各業,72603,36352,28461,7891
2019,紙製品機械操作人員,製造業各業,14918,33077,28160,4917
2019,纖維準備、紡紗、併紗及撚線機械操作人員,製造業各業,10179,33032,28994,4038
2019,紡織及針織機械操作人員,製造業各業,25728,31249,28409,2840
2019,縫製機械操作人員(含裁縫、刺繡),製造業各業,18572,25221,24468,753
2019,染整機械操作人員,製造業各業,11234,36200,28730,7470
2019,洗滌工、熨燙工,製造業各業,417,27169,25986,1183
2019,紙漿及造紙設備操作人員,製造業各業,2998,44382,36052,8330
2019,蒸汽引擎及鍋爐操作人員,製造業各業,4649,69758,50407,19351
2019,包裝機械操作人員,製造業各業,10287,45414,29404,16010
2019,半導體製品機械設備操作人員,製造業各業,69907,63754,36916,26838
2019,組裝(現場)人員,製造業各業,462534,37949,28617,9332
2019,軌道車輛駕駛人員,製造業各業,… ,… ,… ,… 
2019,小客、貨車駕駛人員,製造業各業,20571,37614,33350,4264
2019,大客、貨車駕駛人員,製造業各業,11518,43467,38530,4937
2019,推土、吊車、起重機等移運設備操作人員,製造業各業,6731,62762,41192,21570
2019,電池製造工,製造業各業,9802,46459,31764,14695
2019,基層技術工及勞力工,製造業各業,81152,34018,25136,8882
2019,清潔及家事工作人員(含建築清潔工),製造業各業,5439,28356,24897,3459
2019,勞力工,製造業各業,74214,34359,25108,9251
2019,理貨員,製造業各業,718,46775,30277,16498
2019,廢棄物收集工及回收資源分類工,製造業各業,… ,… ,… ,… 
2019,廚房幫工(含速食烹調),製造業各業,765,29150,24770,4380
2019,停車場管理工,製造業各業,… ,… ,… ,… 
2019,主管及監督人員,食品及飼品製造業,12019,76688,70328,6360
2019,高階主管(總經理及總執行長),食品及飼品製造業,1315,134600,130471,4129
2019,中階主管(經理),食品及飼品製造業,2227,88710,81328,7382
2019,監督人員(含現場及辦公室主任、科/股長),食品及飼品製造業,8477,64546,58109,6437
2019,專業人員,食品及飼品製造業,4226,57289,52892,4397
2019,農、林、漁、牧業專業人員,食品及飼品製造業,237,60449,58246,2203
2019,品管工程師,食品及飼品製造業,493,54761,50272,4489
2019,工管及生管工程師,食品及飼品製造業,257,58924,55518,3406
2019,土木及水利工程師,食品及飼品製造業,— ,— ,— ,— 
2019,環境工程師,食品及飼品製造業,— ,— ,— ,— 
2019,航空機械工程師,食品及飼品製造業,— ,— ,— ,— 
2019,冷凍空調工程師,食品及飼品製造業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),食品及飼品製造業,156,67437,61682,5755
2019,食品工程師,食品及飼品製造業,1066,54901,50667,4234
2019,化工工程師,食品及飼品製造業,128,74548,67902,6646
2019,地質、採礦、鑽探、冶金工程師,食品及飼品製造業,— ,— ,— ,— 
2019,紡織工程師,食品及飼品製造業,— ,— ,— ,— 
2019,醫療器材、醫學工程師,食品及飼品製造業,— ,— ,— ,— 
2019,生物科學工程師,食品及飼品製造業,122,51425,51425,— 
2019,光學工程師,食品及飼品製造業,— ,— ,— ,— 
2019,電機工程師,食品及飼品製造業,197,65458,57553,7905
2019,電子工程師,食品及飼品製造業,— ,— ,— ,— 
2019,電信工程師,食品及飼品製造業,— ,— ,— ,— 
2019,建築工程師(含建築師),食品及飼品製造業,— ,— ,— ,— 
2019,平面及多媒體設計師,食品及飼品製造業,… ,… ,… ,… 
2019,產品及服裝設計師(含工業設計),食品及飼品製造業,— ,— ,— ,— 
2019,醫師,食品及飼品製造業,— ,— ,— ,— 
2019,護理人員,食品及飼品製造業,56,43835,38305,5530
2019,獸醫師,食品及飼品製造業,82,72195,58284,13911
2019,藥事人員(含藥師),食品及飼品製造業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),食品及飼品製造業,249,67097,58187,8910
2019,營養師,食品及飼品製造業,48,46101,42432,3669
2019,會(審)計師(含會計稽核),食品及飼品製造業,27,91924,71699,20225
2019,風險控管人員,食品及飼品製造業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,食品及飼品製造業,… ,… ,… ,… 
2019,專案管理師(含經營管理顧問),食品及飼品製造業,34,68278,68278,— 
2019,稽核人員,食品及飼品製造業,7,51774,51595,179
2019,人力資源管理師,食品及飼品製造業,209,57334,53380,3954
2019,廣告及行銷專業人員(含企劃),食品及飼品製造業,528,47481,45153,2328
2019,公關專業人員,食品及飼品製造業,74,62124,57379,4745
2019,資訊系統分析及設計師,食品及飼品製造業,— ,— ,— ,— 
2019,軟體開發及程式設計師,食品及飼品製造業,119,52978,52772,206
2019,資料庫及網路專業人員,食品及飼品製造業,130,53191,51467,1724
2019,律師及相關專業人員,食品及飼品製造業,— ,— ,— ,— 
2019,專利工程師及公證人,食品及飼品製造業,— ,— ,— ,— 
2019,社工、心理專業人員(含諮商人員),食品及飼品製造業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,食品及飼品製造業,— ,— ,— ,— 
2019,翻譯人員,食品及飼品製造業,— ,— ,— ,— 
2019,技術員及助理專業人員,食品及飼品製造業,17497,45974,40480,5494
2019,營建工程技術員(含建築、土木、景觀、測量、水利),食品及飼品製造業,— ,— ,— ,— 
2019,電機技術員,食品及飼品製造業,463,49073,43370,5703
2019,電子技術員,食品及飼品製造業,— ,— ,— ,— 
2019,航空機械技術員,食品及飼品製造業,— ,— ,— ,— 
2019,冷凍空調技術員,食品及飼品製造業,28,57070,51195,5875
2019,機械技術員(含造船、輪機、鑄造),食品及飼品製造業,435,52222,43497,8725
2019,食品技術員,食品及飼品製造業,5655,45136,38475,6661
2019,化工技術員,食品及飼品製造業,237,45478,41851,3627
2019,品管技術員,食品及飼品製造業,2368,42346,38356,3990
2019,工管及生管技術員,食品及飼品製造業,1028,44662,40977,3685
2019,製圖員,食品及飼品製造業,— ,— ,— ,— 
2019,地質、採礦、鑽探、冶金技術員,食品及飼品製造業,— ,— ,— ,— 
2019,環境工程技術員,食品及飼品製造業,188,45316,40778,4538
2019,紡織技術員,食品及飼品製造業,— ,— ,— ,— 
2019,發電設備操作員,食品及飼品製造業,— ,— ,— ,— 
2019,焚化爐、水處理及氣(液)體設備操作員,食品及飼品製造業,207,42893,38277,4616
2019,化學加工設備中央控制員,食品及飼品製造業,— ,— ,— ,— 
2019,石油及天然氣精煉設備操作員,食品及飼品製造業,— ,— ,— ,— 
2019,金屬生產製程中央控制員,食品及飼品製造業,— ,— ,— ,— 
2019,生命科學技術員,食品及飼品製造業,— ,— ,— ,— 
2019,農業技術及農業推廣人員,食品及飼品製造業,819,61632,57140,4492
2019,船舶監管人員(含引水人員),食品及飼品製造業,— ,— ,— ,— 
2019,航空駕駛員,食品及飼品製造業,— ,— ,— ,— 
2019,醫療設備控制技術員,食品及飼品製造業,— ,— ,— ,— 
2019,醫學及病理檢驗人員,食品及飼品製造業,— ,— ,— ,— 
2019,傳統醫學技術員,食品及飼品製造業,… ,… ,… ,… 
2019,物理、職能(復健)治療技術員,食品及飼品製造業,… ,… ,… ,… 
2019,勞安及衛生技術員,食品及飼品製造業,440,35491,34098,1393
2019,其他醫療保健助理專業人員,食品及飼品製造業,— ,— ,— ,— 
2019,會計人員,食品及飼品製造業,419,63165,59794,3371
2019,統計及精算助理專業人員,食品及飼品製造業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),食品及飼品製造業,3715,45080,38186,6894
2019,採購員,食品及飼品製造業,886,42359,39687,2672
2019,報關員(含報驗、船務人員),食品及飼品製造業,— ,— ,— ,— 
2019,會議及活動規劃人員,食品及飼品製造業,— ,— ,— ,— 
2019,不動產經紀人,食品及飼品製造業,— ,— ,— ,— 
2019,拍賣員(不含電子購物、郵購),食品及飼品製造業,167,54565,51981,2584
2019,專業秘書,食品及飼品製造業,140,46823,46099,724
2019,法務人員,食品及飼品製造業,27,50961,50918,43
2019,運動、健身及休閒娛樂指導員,食品及飼品製造業,… ,… ,… ,… 
2019,資訊管理及維護技術員,食品及飼品製造業,262,47088,41226,5862
2019,電信技術員,食品及飼品製造業,— ,— ,— ,— 
2019,事務支援人員,食品及飼品製造業,16927,35626,33652,1974
2019,總務,食品及飼品製造業,1206,34517,33170,1347
2019,一般辦公室事務人員(含文書),食品及飼品製造業,4138,37673,35461,2212
2019,資料輸入人員,食品及飼品製造業,512,36246,31984,4262
2019,收帳、收費人員(含帳款催收),食品及飼品製造業,— ,— ,— ,— 
2019,接待員及服務台事務人員,食品及飼品製造業,258,38203,35235,2968
2019,總機人員,食品及飼品製造業,306,30732,30306,426
2019,電話及網路客服人員,食品及飼品製造業,… ,… ,… ,… 
2019,統計調查訪談人員,食品及飼品製造業,— ,— ,— ,— 
2019,會計助理、簿記、出納,食品及飼品製造業,4859,32819,32051,768
2019,統計、財務、證券及保險事務人員,食品及飼品製造業,— ,— ,— ,— 
2019,存貨事務人員,食品及飼品製造業,2154,38111,34504,3607
2019,生產及物料規劃事務人員,食品及飼品製造業,1528,35311,32703,2608
2019,運輸事務人員(含稽查、調度、管理、航務),食品及飼品製造業,957,39336,36199,3137
2019,人事事務人員,食品及飼品製造業,991,34144,33078,1066
2019,服務及銷售工作人員,食品及飼品製造業,3864,35028,31718,3310
2019,導遊、領隊及解說員,食品及飼品製造業,— ,— ,— ,— 
2019,廚師,食品及飼品製造業,346,44997,40066,4931
2019,餐飲服務人員,食品及飼品製造業,— ,— ,— ,— 
2019,宿舍舍監,食品及飼品製造業,— ,— ,— ,— 
2019,寵物美容師及動物照料工作人員,食品及飼品製造業,— ,— ,— ,— 
2019,按摩師,食品及飼品製造業,… ,… ,… ,… 
2019,商店銷售人員(含百貨公司樓管人員),食品及飼品製造業,2626,33197,29799,3398
2019,展售說明人員,食品及飼品製造業,194,33991,28921,5070
2019,電話及網路行銷人員,食品及飼品製造業,— ,— ,— ,— 
2019,兒童照顧人員(含保母),食品及飼品製造業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,食品及飼品製造業,695,37328,35637,1691
2019,技藝、機械設備操作及組裝人員,食品及飼品製造業,72707,33553,28882,4671
2019,園藝及農牧業生產人員,食品及飼品製造業,… ,… ,… ,… 
2019,砌磚及有關工作人員,食品及飼品製造業,— ,— ,— ,— 
2019,砌石、裁石及石雕人員,食品及飼品製造業,— ,— ,— ,— 
2019,混凝土鋪設人員,食品及飼品製造業,— ,— ,— ,— 
2019,營建木作人員,食品及飼品製造業,— ,— ,— ,— 
2019,其他營建構造人員(含鷹架工),食品及飼品製造業,— ,— ,— ,— 
2019,絕緣材料安裝人員,食品及飼品製造業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),食品及飼品製造業,— ,— ,— ,— 
2019,空調及冷凍機械裝修人員,食品及飼品製造業,298,42133,35370,6763
2019,油漆、噴漆人員(含裱糊工),食品及飼品製造業,— ,— ,— ,— 
2019,金屬砂模及砂心製造人員,食品及飼品製造業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),食品及飼品製造業,— ,— ,— ,— 
2019,板金人員,食品及飼品製造業,— ,— ,— ,— 
2019,金屬結構預備及組合人員,食品及飼品製造業,— ,— ,— ,— 
2019,鍛造、錘造及鍛壓工作人員,食品及飼品製造業,— ,— ,— ,— 
2019,工具製造人員(含模具工、鉗工),食品及飼品製造業,— ,— ,— ,— 
2019,金屬工具機設定及操作人員,食品及飼品製造業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),食品及飼品製造業,— ,— ,— ,— 
2019,航空器維修人員,食品及飼品製造業,— ,— ,— ,— 
2019,產業用機器維修人員,食品及飼品製造業,806,49587,37697,11890
2019,精密儀器製造及修理人員,食品及飼品製造業,— ,— ,— ,— 
2019,樂器製造及調音人員,食品及飼品製造業,— ,— ,— ,— 
2019,珠寶及貴金屬製作人員,食品及飼品製造業,— ,— ,— ,— 
2019,陶瓷製品有關工作人員(含磚瓦),食品及飼品製造業,— ,— ,— ,— 
2019,玻璃製品製造人員,食品及飼品製造業,— ,— ,— ,— 
2019,各種材質手工藝人員,食品及飼品製造業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,食品及飼品製造業,… ,… ,… ,… 
2019,印刷人員,食品及飼品製造業,— ,— ,— ,— 
2019,裝訂及有關工作人員,食品及飼品製造業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),食品及飼品製造業,105,37324,34566,2758
2019,電力機械裝修人員,食品及飼品製造業,454,38440,36269,2171
2019,電力線路裝修人員,食品及飼品製造業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),食品及飼品製造業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,食品及飼品製造業,— ,— ,— ,— 
2019,食品製造及處理人員(含酒類、飲料、製糖、菸葉),食品及飼品製造業,59006,33043,28339,4704
2019,食品、飲料試味及分級人員,食品及飼品製造業,2093,28546,27167,1379
2019,木材處理、家具木工及有關工作人員,食品及飼品製造業,— ,— ,— ,— 
2019,服飾打樣及剪裁人員,食品及飼品製造業,— ,— ,— ,— 
2019,鞣(製)革、毛皮及皮革工作人員,食品及飼品製造業,— ,— ,— ,— 
2019,製鞋及有關工作人員,食品及飼品製造業,— ,— ,— ,— 
2019,潛水人員,食品及飼品製造業,— ,— ,— ,— 
2019,非食品飲料產品分級及檢查人員,食品及飼品製造業,— ,— ,— ,— 
2019,光學鏡片製作人員,食品及飼品製造業,— ,— ,— ,— 
2019,採礦及採石人員(含爆破人員),食品及飼品製造業,— ,— ,— ,— 
2019,礦石及石材處理設備操作員,食品及飼品製造業,— ,— ,— ,— 
2019,水泥相關製品機械操作人員,食品及飼品製造業,— ,— ,— ,— 
2019,金屬製造設備操作員(含熔煉、鑄造、輾軋、熱處理、抽製及擠型等),食品及飼品製造業,— ,— ,— ,— 
2019,金屬表面處理人員(含電鍍),食品及飼品製造業,— ,— ,— ,— 
2019,藥品及化粧品機械操作人員,食品及飼品製造業,— ,— ,— ,— 
2019,印刷電路板製造工,食品及飼品製造業,— ,— ,— ,— 
2019,人造纖維製造設備操作人員,食品及飼品製造業,— ,— ,— ,— 
2019,原油處理工,食品及飼品製造業,— ,— ,— ,— 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),食品及飼品製造業,— ,— ,— ,— 
2019,橡膠製品機械操作人員(含輪胎),食品及飼品製造業,— ,— ,— ,— 
2019,電線、電纜製造工,食品及飼品製造業,— ,— ,— ,— 
2019,塑膠製品機械操作人員,食品及飼品製造業,— ,— ,— ,— 
2019,紙製品機械操作人員,食品及飼品製造業,— ,— ,— ,— 
2019,纖維準備、紡紗、併紗及撚線機械操作人員,食品及飼品製造業,— ,— ,— ,— 
2019,紡織及針織機械操作人員,食品及飼品製造業,— ,— ,— ,— 
2019,縫製機械操作人員(含裁縫、刺繡),食品及飼品製造業,— ,— ,— ,— 
2019,染整機械操作人員,食品及飼品製造業,— ,— ,— ,— 
2019,洗滌工、熨燙工,食品及飼品製造業,— ,— ,— ,— 
2019,紙漿及造紙設備操作人員,食品及飼品製造業,— ,— ,— ,— 
2019,蒸汽引擎及鍋爐操作人員,食品及飼品製造業,465,41867,40554,1313
2019,包裝機械操作人員,食品及飼品製造業,1919,35366,28909,6457
2019,半導體製品機械設備操作人員,食品及飼品製造業,— ,— ,— ,— 
2019,組裝(現場)人員,食品及飼品製造業,4291,33769,28071,5698
2019,軌道車輛駕駛人員,食品及飼品製造業,… ,… ,… ,… 
2019,小客、貨車駕駛人員,食品及飼品製造業,2257,33555,32044,1511
2019,大客、貨車駕駛人員,食品及飼品製造業,630,50639,44955,5684
2019,推土、吊車、起重機等移運設備操作人員,食品及飼品製造業,329,39126,33851,5275
2019,電池製造工,食品及飼品製造業,— ,— ,— ,— 
2019,基層技術工及勞力工,食品及飼品製造業,6417,30408,24451,5957
2019,清潔及家事工作人員(含建築清潔工),食品及飼品製造業,635,25789,24614,1175
2019,勞力工,食品及飼品製造業,4956,30115,24248,5867
2019,理貨員,食品及飼品製造業,191,59744,29981,29763
2019,廢棄物收集工及回收資源分類工,食品及飼品製造業,— ,— ,— ,— 
2019,廚房幫工(含速食烹調),食品及飼品製造業,635,28501,24212,4289
2019,停車場管理工,食品及飼品製造業,— ,— ,— ,— 
2019,主管及監督人員,飲料及菸草製造業,1442,94983,76854,18129
2019,高階主管(總經理及總執行長),飲料及菸草製造業,112,131360,113095,18265
2019,中階主管(經理),飲料及菸草製造業,282,114026,90618,23408
2019,監督人員(含現場及辦公室主任、科/股長),飲料及菸草製造業,1048,85971,69277,16694
