年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,蒸汽引擎及鍋爐操作人員,電力及燃氣供應業各業,157,83953,59942,24011
2019,小客、貨車駕駛人員,電力及燃氣供應業各業,354,80551,48152,32399
2019,大客、貨車駕駛人員,電力及燃氣供應業各業,224,40641,37982,2659
2019,推土、吊車、起重機等移運設備操作人員,電力及燃氣供應業各業,153,109858,56619,53239
2019,基層技術工及勞力工,電力及燃氣供應業各業,478,38339,35068,3271
2019,清潔及家事工作人員(含建築清潔工),電力及燃氣供應業各業,58,58166,37702,20464
2019,勞力工,電力及燃氣供應業各業,241,29696,28202,1494
2019,抄表員及自動販賣機收款員,電力及燃氣供應業各業,179,43552,43459,93
2019,主管及監督人員,電力供應業,4776,186067,98888,87179
2019,高階主管(總經理及總執行長),電力供應業,163,241975,140623,101352
2019,中階主管(經理),電力供應業,1096,205679,110837,94842
2019,監督人員(含現場及辦公室主任、科/股長),電力供應業,3517,177365,93231,84134
2019,專業人員,電力供應業,6882,121058,67835,53223
2019,工管及生管工程師,電力供應業,612,133456,73621,59835
2019,土木及水利工程師,電力供應業,… ,… ,… ,… 
2019,環境工程師,電力供應業,24,76157,66473,9684
2019,機械工程師(含造船、輪機、鑄造),電力供應業,1278,119339,67295,52044
2019,化工工程師,電力供應業,179,109649,65251,44398
2019,電機工程師,電力供應業,3449,121317,67503,53814
2019,電子工程師,電力供應業,446,116757,64733,52024
2019,測量師及製圖師,電力供應業,… ,… ,… ,… 
2019,護理人員,電力供應業,40,80121,44481,35640
2019,勞安及衛生管理人員(含工業安全管理師),電力供應業,169,115853,65053,50800
2019,會(審)計師(含會計稽核),電力供應業,— ,— ,— ,— 
2019,專案管理師(含經營管理顧問),電力供應業,25,100215,84541,15674
2019,稽核人員,電力供應業,14,177166,101930,75236
2019,人力資源管理師,電力供應業,6,82317,64453,17864
2019,廣告及行銷專業人員(含企劃),電力供應業,139,155877,85711,70166
2019,公關專業人員,電力供應業,80,121844,66700,55144
2019,資訊系統分析及設計師,電力供應業,… ,… ,… ,… 
2019,軟體開發及程式設計師,電力供應業,— ,— ,— ,— 
2019,資料庫及網路專業人員,電力供應業,… ,… ,… ,… 
2019,技術員及助理專業人員,電力供應業,984,109519,57127,52392
2019,營建工程技術員(含建築、土木、景觀、測量、水利),電力供應業,— ,— ,— ,— 
2019,電機技術員,電力供應業,75,89469,44587,44882
2019,機械技術員(含造船、輪機、鑄造),電力供應業,38,67860,47387,20473
